crop_name,image_path,class_id,class_name
339292e1-af39-4f69-8726-f36f24035d12_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/339292e1-af39-4f69-8726-f36f24035d12_1.jpg,8,walk1
339292e1-af39-4f69-8726-f36f24035d12_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/339292e1-af39-4f69-8726-f36f24035d12_2.jpg,9,walk2
33e3cb6b-b12d-42e2-93b9-0aff8bdfc752_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/33e3cb6b-b12d-42e2-93b9-0aff8bdfc752_0.jpg,1,jump
33e3cb6b-b12d-42e2-93b9-0aff8bdfc752_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/33e3cb6b-b12d-42e2-93b9-0aff8bdfc752_1.jpg,0,fly
33e3cb6b-b12d-42e2-93b9-0aff8bdfc752_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/33e3cb6b-b12d-42e2-93b9-0aff8bdfc752_2.jpg,9,walk2
33ea8eb8-cb2e-455f-b827-3ee3f7adb1ed_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/33ea8eb8-cb2e-455f-b827-3ee3f7adb1ed_0.jpg,5,stand1
33ea8eb8-cb2e-455f-b827-3ee3f7adb1ed_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/33ea8eb8-cb2e-455f-b827-3ee3f7adb1ed_1.jpg,3,shoot1
33ea8eb8-cb2e-455f-b827-3ee3f7adb1ed_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/33ea8eb8-cb2e-455f-b827-3ee3f7adb1ed_2.jpg,0,fly
340b5692-750e-49e7-9593-db282cdceb29_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/340b5692-750e-49e7-9593-db282cdceb29_0.jpg,9,walk2
340b5692-750e-49e7-9593-db282cdceb29_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/340b5692-750e-49e7-9593-db282cdceb29_1.jpg,1,jump
340b5692-750e-49e7-9593-db282cdceb29_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/340b5692-750e-49e7-9593-db282cdceb29_2.jpg,2,prone
34a6e555-18b2-4395-a5ae-fb2c5bf02d09_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/34a6e555-18b2-4395-a5ae-fb2c5bf02d09_0.jpg,1,jump
34a6e555-18b2-4395-a5ae-fb2c5bf02d09_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/34a6e555-18b2-4395-a5ae-fb2c5bf02d09_1.jpg,2,prone
34a6e555-18b2-4395-a5ae-fb2c5bf02d09_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/34a6e555-18b2-4395-a5ae-fb2c5bf02d09_2.jpg,9,walk2
34bad8c9-67ed-47bd-8830-1ed023943d8d_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/34bad8c9-67ed-47bd-8830-1ed023943d8d_0.jpg,1,jump
34bad8c9-67ed-47bd-8830-1ed023943d8d_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/34bad8c9-67ed-47bd-8830-1ed023943d8d_1.jpg,5,stand1
34bad8c9-67ed-47bd-8830-1ed023943d8d_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/34bad8c9-67ed-47bd-8830-1ed023943d8d_2.jpg,8,walk1
34c69582-b077-47d2-a2e4-d3c949b863a3_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/34c69582-b077-47d2-a2e4-d3c949b863a3_0.jpg,8,walk1
34c69582-b077-47d2-a2e4-d3c949b863a3_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/34c69582-b077-47d2-a2e4-d3c949b863a3_1.jpg,7,swingO1
34c69582-b077-47d2-a2e4-d3c949b863a3_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/34c69582-b077-47d2-a2e4-d3c949b863a3_2.jpg,5,stand1
35b21be0-d2f6-4698-877f-b4a131cfaa5a_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/35b21be0-d2f6-4698-877f-b4a131cfaa5a_0.jpg,1,jump
35b21be0-d2f6-4698-877f-b4a131cfaa5a_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/35b21be0-d2f6-4698-877f-b4a131cfaa5a_1.jpg,1,jump
35b21be0-d2f6-4698-877f-b4a131cfaa5a_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/35b21be0-d2f6-4698-877f-b4a131cfaa5a_2.jpg,9,walk2
36598f03-e557-47ee-955b-9e396c414c4e_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/36598f03-e557-47ee-955b-9e396c414c4e_0.jpg,6,stand2
36598f03-e557-47ee-955b-9e396c414c4e_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/36598f03-e557-47ee-955b-9e396c414c4e_1.jpg,2,prone
36598f03-e557-47ee-955b-9e396c414c4e_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/36598f03-e557-47ee-955b-9e396c414c4e_2.jpg,2,prone
37378e9a-3c88-4e47-b346-808320ef680b_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/37378e9a-3c88-4e47-b346-808320ef680b_0.jpg,8,walk1
37378e9a-3c88-4e47-b346-808320ef680b_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/37378e9a-3c88-4e47-b346-808320ef680b_1.jpg,5,stand1
37378e9a-3c88-4e47-b346-808320ef680b_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/37378e9a-3c88-4e47-b346-808320ef680b_2.jpg,8,walk1
376870e9-318e-43fd-8654-bf1ab50b090f_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/376870e9-318e-43fd-8654-bf1ab50b090f_0.jpg,1,jump
376870e9-318e-43fd-8654-bf1ab50b090f_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/376870e9-318e-43fd-8654-bf1ab50b090f_1.jpg,2,prone
376870e9-318e-43fd-8654-bf1ab50b090f_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/376870e9-318e-43fd-8654-bf1ab50b090f_2.jpg,3,shoot1
37d9261d-b608-4c05-8110-6cb026fa2a6f_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/37d9261d-b608-4c05-8110-6cb026fa2a6f_0.jpg,0,fly
37d9261d-b608-4c05-8110-6cb026fa2a6f_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/37d9261d-b608-4c05-8110-6cb026fa2a6f_1.jpg,1,jump
37d9261d-b608-4c05-8110-6cb026fa2a6f_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/37d9261d-b608-4c05-8110-6cb026fa2a6f_2.jpg,0,fly
3804d36b-fff9-4864-969a-b8d9d6de2297_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3804d36b-fff9-4864-969a-b8d9d6de2297_0.jpg,4,stabO1
3804d36b-fff9-4864-969a-b8d9d6de2297_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3804d36b-fff9-4864-969a-b8d9d6de2297_1.jpg,0,fly
3804d36b-fff9-4864-969a-b8d9d6de2297_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3804d36b-fff9-4864-969a-b8d9d6de2297_2.jpg,6,stand2
38086d48-b9f1-41ed-84db-02484603fa34_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/38086d48-b9f1-41ed-84db-02484603fa34_0.jpg,4,stabO1
38086d48-b9f1-41ed-84db-02484603fa34_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/38086d48-b9f1-41ed-84db-02484603fa34_1.jpg,3,shoot1
38086d48-b9f1-41ed-84db-02484603fa34_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/38086d48-b9f1-41ed-84db-02484603fa34_2.jpg,7,swingO1
38d0fd34-3f2d-483b-a7c4-123a85f89b87_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/38d0fd34-3f2d-483b-a7c4-123a85f89b87_0.jpg,3,shoot1
38d0fd34-3f2d-483b-a7c4-123a85f89b87_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/38d0fd34-3f2d-483b-a7c4-123a85f89b87_1.jpg,6,stand2
38d0fd34-3f2d-483b-a7c4-123a85f89b87_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/38d0fd34-3f2d-483b-a7c4-123a85f89b87_2.jpg,9,walk2
392300a5-c4c4-468d-8801-45f8cd8abecd_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/392300a5-c4c4-468d-8801-45f8cd8abecd_0.jpg,0,fly
392300a5-c4c4-468d-8801-45f8cd8abecd_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/392300a5-c4c4-468d-8801-45f8cd8abecd_1.jpg,7,swingO1
392300a5-c4c4-468d-8801-45f8cd8abecd_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/392300a5-c4c4-468d-8801-45f8cd8abecd_2.jpg,8,walk1
398584fe-a81b-4479-a7b5-0215ae651360_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/398584fe-a81b-4479-a7b5-0215ae651360_0.jpg,2,prone
398584fe-a81b-4479-a7b5-0215ae651360_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/398584fe-a81b-4479-a7b5-0215ae651360_1.jpg,4,stabO1
398584fe-a81b-4479-a7b5-0215ae651360_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/398584fe-a81b-4479-a7b5-0215ae651360_2.jpg,0,fly
39a148ac-6060-4b5a-96ca-9cc3060d3ab1_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/39a148ac-6060-4b5a-96ca-9cc3060d3ab1_0.jpg,8,walk1
39a148ac-6060-4b5a-96ca-9cc3060d3ab1_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/39a148ac-6060-4b5a-96ca-9cc3060d3ab1_1.jpg,0,fly
39a148ac-6060-4b5a-96ca-9cc3060d3ab1_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/39a148ac-6060-4b5a-96ca-9cc3060d3ab1_2.jpg,2,prone
39dc72eb-ba84-42b0-a88f-57e1c1afc062_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/39dc72eb-ba84-42b0-a88f-57e1c1afc062_0.jpg,7,swingO1
39dc72eb-ba84-42b0-a88f-57e1c1afc062_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/39dc72eb-ba84-42b0-a88f-57e1c1afc062_1.jpg,8,walk1
39dc72eb-ba84-42b0-a88f-57e1c1afc062_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/39dc72eb-ba84-42b0-a88f-57e1c1afc062_2.jpg,6,stand2
3ab2a10a-12d1-4bfe-81fc-004ee6eb95fd_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3ab2a10a-12d1-4bfe-81fc-004ee6eb95fd_0.jpg,5,stand1
3ab2a10a-12d1-4bfe-81fc-004ee6eb95fd_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3ab2a10a-12d1-4bfe-81fc-004ee6eb95fd_1.jpg,3,shoot1
3ab2a10a-12d1-4bfe-81fc-004ee6eb95fd_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3ab2a10a-12d1-4bfe-81fc-004ee6eb95fd_2.jpg,7,swingO1
3ba1f639-0a0e-4f1f-a191-707214d68665_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3ba1f639-0a0e-4f1f-a191-707214d68665_0.jpg,9,walk2
3ba1f639-0a0e-4f1f-a191-707214d68665_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3ba1f639-0a0e-4f1f-a191-707214d68665_1.jpg,2,prone
3ba1f639-0a0e-4f1f-a191-707214d68665_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3ba1f639-0a0e-4f1f-a191-707214d68665_2.jpg,2,prone
3cd6837e-dffd-4ad9-b6ca-c1d3c9f21b82_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3cd6837e-dffd-4ad9-b6ca-c1d3c9f21b82_0.jpg,1,jump
3cd6837e-dffd-4ad9-b6ca-c1d3c9f21b82_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3cd6837e-dffd-4ad9-b6ca-c1d3c9f21b82_1.jpg,1,jump
3cd6837e-dffd-4ad9-b6ca-c1d3c9f21b82_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3cd6837e-dffd-4ad9-b6ca-c1d3c9f21b82_2.jpg,0,fly
3d92b678-9e51-4c1b-953d-8aaf26d17a8b_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3d92b678-9e51-4c1b-953d-8aaf26d17a8b_0.jpg,8,walk1
3d92b678-9e51-4c1b-953d-8aaf26d17a8b_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3d92b678-9e51-4c1b-953d-8aaf26d17a8b_1.jpg,0,fly
3d92b678-9e51-4c1b-953d-8aaf26d17a8b_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3d92b678-9e51-4c1b-953d-8aaf26d17a8b_2.jpg,6,stand2
3e0c7774-7620-43e3-963c-a47407ac0fe1_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3e0c7774-7620-43e3-963c-a47407ac0fe1_0.jpg,5,stand1
3e0c7774-7620-43e3-963c-a47407ac0fe1_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3e0c7774-7620-43e3-963c-a47407ac0fe1_1.jpg,9,walk2
3e0c7774-7620-43e3-963c-a47407ac0fe1_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3e0c7774-7620-43e3-963c-a47407ac0fe1_2.jpg,8,walk1
3eee566e-df6a-40d8-8993-3577ccb9d80b_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3eee566e-df6a-40d8-8993-3577ccb9d80b_0.jpg,9,walk2
3eee566e-df6a-40d8-8993-3577ccb9d80b_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3eee566e-df6a-40d8-8993-3577ccb9d80b_1.jpg,6,stand2
3eee566e-df6a-40d8-8993-3577ccb9d80b_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3eee566e-df6a-40d8-8993-3577ccb9d80b_2.jpg,7,swingO1
3f00872d-5f87-4f5f-926b-3271ef3f5eb0_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3f00872d-5f87-4f5f-926b-3271ef3f5eb0_0.jpg,7,swingO1
3f00872d-5f87-4f5f-926b-3271ef3f5eb0_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3f00872d-5f87-4f5f-926b-3271ef3f5eb0_1.jpg,6,stand2
3f00872d-5f87-4f5f-926b-3271ef3f5eb0_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3f00872d-5f87-4f5f-926b-3271ef3f5eb0_2.jpg,3,shoot1
3f235479-ed37-4100-811c-ce78b2d96bb5_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3f235479-ed37-4100-811c-ce78b2d96bb5_0.jpg,2,prone
3f235479-ed37-4100-811c-ce78b2d96bb5_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3f235479-ed37-4100-811c-ce78b2d96bb5_1.jpg,6,stand2
3f235479-ed37-4100-811c-ce78b2d96bb5_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3f235479-ed37-4100-811c-ce78b2d96bb5_2.jpg,3,shoot1
3f352366-4932-48e8-8765-6a0523172e9c_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3f352366-4932-48e8-8765-6a0523172e9c_0.jpg,0,fly
3f352366-4932-48e8-8765-6a0523172e9c_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3f352366-4932-48e8-8765-6a0523172e9c_1.jpg,4,stabO1
3f352366-4932-48e8-8765-6a0523172e9c_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3f352366-4932-48e8-8765-6a0523172e9c_2.jpg,6,stand2
3ffbcb59-8836-4b28-b608-a91a20e37f68_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3ffbcb59-8836-4b28-b608-a91a20e37f68_0.jpg,6,stand2
3ffbcb59-8836-4b28-b608-a91a20e37f68_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3ffbcb59-8836-4b28-b608-a91a20e37f68_1.jpg,7,swingO1
3ffbcb59-8836-4b28-b608-a91a20e37f68_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/3ffbcb59-8836-4b28-b608-a91a20e37f68_2.jpg,3,shoot1
407ffe4d-f6f7-4357-95dd-5de789023ade_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/407ffe4d-f6f7-4357-95dd-5de789023ade_0.jpg,4,stabO1
407ffe4d-f6f7-4357-95dd-5de789023ade_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/407ffe4d-f6f7-4357-95dd-5de789023ade_1.jpg,1,jump
407ffe4d-f6f7-4357-95dd-5de789023ade_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/407ffe4d-f6f7-4357-95dd-5de789023ade_2.jpg,7,swingO1
414d1902-bd43-4973-b4af-a886d5bbb99a_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/414d1902-bd43-4973-b4af-a886d5bbb99a_0.jpg,2,prone
414d1902-bd43-4973-b4af-a886d5bbb99a_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/414d1902-bd43-4973-b4af-a886d5bbb99a_1.jpg,5,stand1
414d1902-bd43-4973-b4af-a886d5bbb99a_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/414d1902-bd43-4973-b4af-a886d5bbb99a_2.jpg,2,prone
421d5ecc-0876-4a69-97c3-4d779d7a52bb_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/421d5ecc-0876-4a69-97c3-4d779d7a52bb_0.jpg,9,walk2
421d5ecc-0876-4a69-97c3-4d779d7a52bb_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/421d5ecc-0876-4a69-97c3-4d779d7a52bb_1.jpg,9,walk2
421d5ecc-0876-4a69-97c3-4d779d7a52bb_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/421d5ecc-0876-4a69-97c3-4d779d7a52bb_2.jpg,0,fly
425250f9-e754-41b3-aaa4-e6dda9870fe9_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/425250f9-e754-41b3-aaa4-e6dda9870fe9_0.jpg,8,walk1
425250f9-e754-41b3-aaa4-e6dda9870fe9_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/425250f9-e754-41b3-aaa4-e6dda9870fe9_1.jpg,8,walk1
425250f9-e754-41b3-aaa4-e6dda9870fe9_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/425250f9-e754-41b3-aaa4-e6dda9870fe9_2.jpg,5,stand1
42a9c105-187b-44d9-9463-247fb028b71a_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/42a9c105-187b-44d9-9463-247fb028b71a_0.jpg,8,walk1
42a9c105-187b-44d9-9463-247fb028b71a_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/42a9c105-187b-44d9-9463-247fb028b71a_1.jpg,1,jump
42a9c105-187b-44d9-9463-247fb028b71a_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/42a9c105-187b-44d9-9463-247fb028b71a_2.jpg,2,prone
43053c50-f07a-4927-856a-0ad18e59de5c_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/43053c50-f07a-4927-856a-0ad18e59de5c_0.jpg,0,fly
43053c50-f07a-4927-856a-0ad18e59de5c_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/43053c50-f07a-4927-856a-0ad18e59de5c_1.jpg,4,stabO1
43053c50-f07a-4927-856a-0ad18e59de5c_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/43053c50-f07a-4927-856a-0ad18e59de5c_2.jpg,1,jump
4366cfe5-2c4a-420b-be3b-a8aad3911561_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/4366cfe5-2c4a-420b-be3b-a8aad3911561_0.jpg,1,jump
4366cfe5-2c4a-420b-be3b-a8aad3911561_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/4366cfe5-2c4a-420b-be3b-a8aad3911561_1.jpg,1,jump
4366cfe5-2c4a-420b-be3b-a8aad3911561_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/4366cfe5-2c4a-420b-be3b-a8aad3911561_2.jpg,5,stand1
4399d650-47b4-4e87-842a-17f075a365b7_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/4399d650-47b4-4e87-842a-17f075a365b7_0.jpg,1,jump
4399d650-47b4-4e87-842a-17f075a365b7_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/4399d650-47b4-4e87-842a-17f075a365b7_1.jpg,0,fly
4399d650-47b4-4e87-842a-17f075a365b7_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/4399d650-47b4-4e87-842a-17f075a365b7_2.jpg,3,shoot1
44d3f4de-4bea-4a01-b789-a1196294d674_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/44d3f4de-4bea-4a01-b789-a1196294d674_0.jpg,9,walk2
44d3f4de-4bea-4a01-b789-a1196294d674_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/44d3f4de-4bea-4a01-b789-a1196294d674_1.jpg,5,stand1
44d3f4de-4bea-4a01-b789-a1196294d674_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/44d3f4de-4bea-4a01-b789-a1196294d674_2.jpg,4,stabO1
4517dd2e-00ee-40ef-9287-c880b3dbd0b5_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/4517dd2e-00ee-40ef-9287-c880b3dbd0b5_0.jpg,8,walk1
4517dd2e-00ee-40ef-9287-c880b3dbd0b5_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/4517dd2e-00ee-40ef-9287-c880b3dbd0b5_1.jpg,9,walk2
4517dd2e-00ee-40ef-9287-c880b3dbd0b5_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/4517dd2e-00ee-40ef-9287-c880b3dbd0b5_2.jpg,8,walk1
452879e9-e9b2-4252-9df7-101ce9015532_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/452879e9-e9b2-4252-9df7-101ce9015532_0.jpg,2,prone
452879e9-e9b2-4252-9df7-101ce9015532_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/452879e9-e9b2-4252-9df7-101ce9015532_1.jpg,0,fly
452879e9-e9b2-4252-9df7-101ce9015532_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/452879e9-e9b2-4252-9df7-101ce9015532_2.jpg,4,stabO1
46d3f9d6-e98d-4365-a181-26ad0df9b2d5_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/46d3f9d6-e98d-4365-a181-26ad0df9b2d5_0.jpg,2,prone
46d3f9d6-e98d-4365-a181-26ad0df9b2d5_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/46d3f9d6-e98d-4365-a181-26ad0df9b2d5_1.jpg,8,walk1
46d3f9d6-e98d-4365-a181-26ad0df9b2d5_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/46d3f9d6-e98d-4365-a181-26ad0df9b2d5_2.jpg,4,stabO1
47480967-a4d8-43e1-9f9e-95db9eacaca7_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/47480967-a4d8-43e1-9f9e-95db9eacaca7_0.jpg,1,jump
47480967-a4d8-43e1-9f9e-95db9eacaca7_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/47480967-a4d8-43e1-9f9e-95db9eacaca7_1.jpg,1,jump
47480967-a4d8-43e1-9f9e-95db9eacaca7_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/47480967-a4d8-43e1-9f9e-95db9eacaca7_2.jpg,5,stand1
48fb36a8-b48a-4364-b43b-d3d6c7823aa5_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/48fb36a8-b48a-4364-b43b-d3d6c7823aa5_0.jpg,8,walk1
48fb36a8-b48a-4364-b43b-d3d6c7823aa5_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/48fb36a8-b48a-4364-b43b-d3d6c7823aa5_1.jpg,1,jump
48fb36a8-b48a-4364-b43b-d3d6c7823aa5_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/48fb36a8-b48a-4364-b43b-d3d6c7823aa5_2.jpg,5,stand1
490d72ec-9840-4cd5-af25-035c5e07397d_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/490d72ec-9840-4cd5-af25-035c5e07397d_0.jpg,0,fly
490d72ec-9840-4cd5-af25-035c5e07397d_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/490d72ec-9840-4cd5-af25-035c5e07397d_1.jpg,8,walk1
490d72ec-9840-4cd5-af25-035c5e07397d_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/490d72ec-9840-4cd5-af25-035c5e07397d_2.jpg,4,stabO1
4ada5a81-eb5d-47fe-810e-e047bba3d6d5_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/4ada5a81-eb5d-47fe-810e-e047bba3d6d5_0.jpg,5,stand1
4ada5a81-eb5d-47fe-810e-e047bba3d6d5_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/4ada5a81-eb5d-47fe-810e-e047bba3d6d5_1.jpg,1,jump
4ada5a81-eb5d-47fe-810e-e047bba3d6d5_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/4ada5a81-eb5d-47fe-810e-e047bba3d6d5_2.jpg,9,walk2
4be565c7-b4c0-4bd8-bb1c-f09aead3972b_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/4be565c7-b4c0-4bd8-bb1c-f09aead3972b_0.jpg,0,fly
4be565c7-b4c0-4bd8-bb1c-f09aead3972b_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/4be565c7-b4c0-4bd8-bb1c-f09aead3972b_1.jpg,8,walk1
4be565c7-b4c0-4bd8-bb1c-f09aead3972b_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/4be565c7-b4c0-4bd8-bb1c-f09aead3972b_2.jpg,9,walk2
4db63e3b-ef1f-4043-9f9d-c61c96c3f19f_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/4db63e3b-ef1f-4043-9f9d-c61c96c3f19f_0.jpg,5,stand1
4db63e3b-ef1f-4043-9f9d-c61c96c3f19f_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/4db63e3b-ef1f-4043-9f9d-c61c96c3f19f_1.jpg,7,swingO1
4db63e3b-ef1f-4043-9f9d-c61c96c3f19f_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/4db63e3b-ef1f-4043-9f9d-c61c96c3f19f_2.jpg,1,jump
4df17409-9f57-4f7f-a3c0-cb6e1e48a16b_0.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/4df17409-9f57-4f7f-a3c0-cb6e1e48a16b_0.jpg,1,jump
4df17409-9f57-4f7f-a3c0-cb6e1e48a16b_1.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/4df17409-9f57-4f7f-a3c0-cb6e1e48a16b_1.jpg,5,stand1
4df17409-9f57-4f7f-a3c0-cb6e1e48a16b_2.jpg,/home/ssy/maple-vision-search/data/processed/temp_crop/4df17409-9f57-4f7f-a3c0-cb6e1e48a16b_2.jpg,1,jump
